date,price,1,2,3,4,5,6,7,8,9,10,11,12,13
2014-12-05,0.3234014438245246,0.0006108244464912982,0.001455586518176677,-0.0015957208354057117,-0.015793494475423442,0.0026974378746726924,0.0033541520978516703,0.009950062686436945,-0.01419777364001773,-0.024147836326454675,0.000656714223178978,0.002086613428181394,0.002743327651360372,0.000656714223178978
2014-12-06,0.32255677390293835,4.329152591725505e-05,-3.075907682725809e-05,-0.002619396349697267,-0.01550694530371749,0.0016763138623162588,0.002347580100377278,0.010267425061163293,-0.012887548954020223,-0.023154974015183516,0.000671266238061019,0.0016330223363990037,0.0023042885744600228,0.000671266238061019
2014-12-07,0.324386943521896,0.002204367743938007,0.0011550582585097557,0.0008353589899487424,-0.012542292450825887,0.0031725326735335124,0.003908217479377862,0.00887692718491312,-0.01337765144077463,-0.02225457862568775,0.0007356848058443499,0.0009681649295955053,0.0017038497354398552,0.0007356848058443499
2014-12-08,0.3110453259016265,-0.008742399340887275,-0.010877879445729821,-0.010481884405885211,-0.024685195712817742,-0.009200600666094516,-0.008824793680189014,0.0073160080501663005,-0.014203311306932531,-0.02151931935709883,0.00037580698590550243,-0.00045820132520724144,-8.2394339301739e-05,0.00037580698590550243
2014-12-09,0.3026801395913443,-0.014133985757119272,-0.01718085064807945,-0.017209692958435052,-0.03195829732477751,-0.01589285488338843,-0.01608094902334395,0.006185205596983989,-0.014748604366342455,-0.020933809963326444,-0.00018809413995551916,-0.001758869126269158,-0.0019469632662246772,-0.00018809413995551916
2014-12-10,0.2984236236326322,-0.013394937677452867,-0.018880966711430303,-0.02044545556513483,-0.035110544737342986,-0.018230383142852913,-0.019025370467084746,0.00583338283850221,-0.014665089172208157,-0.020498472010710367,-0.0007949873242318328,-0.004835445465400046,-0.005630432789631878,-0.0007949873242318328
2014-12-11,0.300111331636845,-0.007218141220021401,-0.014810145980102052,-0.017351437571811512,-0.03234871884011509,-0.01496718226829341,-0.016219103594299566,0.005003593974049703,-0.014997281268303575,-0.020000875242353278,-0.0012519213260061557,-0.00774904104827201,-0.009000962374278165,-0.0012519213260061557
2014-12-12,0.3035068471740209,0.00035339358672953347,-0.009161167508607126,-0.012734968483212983,-0.027906668660669376,-0.010469603232915847,-0.011996259795373776,0.0038462273845871753,-0.015171700177456393,-0.01901792756204357,-0.0015266565624579287,-0.01082299681964538,-0.01234965338210331,-0.0015266565624579287
2014-12-13,0.30186558030866983,0.0005480758399697971,-0.00868703454694042,-0.013546131324106259,-0.02836402862386861,-0.010957453898431946,-0.012757686231000653,0.0031404768658944704,-0.01481789729976235,-0.01795837416565682,-0.0018002323325687075,-0.011505529738401743,-0.01330576207097045,-0.0018002323325687075
2014-12-14,0.30718139921558396,0.004963642822035985,-0.002334541655425182,-0.007481874752231721,-0.022011774784697125,-0.005104336420897082,-0.0069617468515648095,0.002237486607888972,-0.014529900032465404,-0.016767386640354376,-0.0018574104306677275,-0.010067979242933067,-0.011925389673600795,-0.0018574104306677275
2014-12-15,0.299388766795158,-0.003022018230895096,-0.007725906372914426,-0.014986169037847719,-0.02867198739181842,-0.011668686094530367,-0.013802483835088197,0.0020685254155674015,-0.013685818353970702,-0.015754343769538104,-0.00213379774055783,-0.008646667863635271,-0.010780465604193101,-0.00213379774055783
2014-12-16,0.28289123200691146,-0.016075533093154903,-0.020256886971558363,-0.030741905247905765,-0.04390327989334203,-0.02548372365584578,-0.028345178712151864,0.0017065866811502572,-0.013161374645436263,-0.01486796132658652,-0.0028614550563060837,-0.009408190562690877,-0.01226964561899696,-0.0028614550563060837
2014-12-17,0.2766101516877978,-0.016977274315023994,-0.021760288107262216,-0.03593192850798954,-0.04892488371809389,-0.028739584548772845,-0.03239230683570005,0.0012034237731852748,-0.012992955210104351,-0.014196378983289626,-0.0036527222869272014,-0.011762310233748852,-0.015415032520676053,-0.0036527222869272014
2014-12-18,0.2685967478783665,-0.01833691163839457,-0.02552883411436746,-0.042038732495893294,-0.055552701938291205,-0.03325270375266087,-0.037798890603509994,-0.00031076780747496535,-0.01351396944239791,-0.013203201634922945,-0.004546186850849121,-0.014915792114266302,-0.019461978965115423,-0.004546186850849121
2014-12-19,0.27398306616352053,-0.006310926742827905,-0.01727280848643109,-0.034680751474359006,-0.04879826445703128,-0.02521244399441097,-0.03032143862039749,-0.0018080385493317586,-0.014117512982672276,-0.012309474433340517,-0.005108994625986518,-0.018901517251583067,-0.024010511877569585,-0.005108994625986518
2014-12-20,0.2851183693033904,0.0076784558953955084,-0.004806979913636988,-0.021993825567976244,-0.03640785939706437,-0.01273646077315621,-0.01794832028823551,-0.0032508936406699385,-0.014414033829088124,-0.011163140188418186,-0.005211859515079298,-0.02041491666855172,-0.025626776183631017,-0.005211859515079298
2014-12-21,0.27571417000722076,-0.00029033100083597496,-0.011771463046844233,-0.029780990977684274,-0.044490580142736214,-0.020032025777009133,-0.025587840901540315,-0.00479883148749477,-0.01470958916505194,-0.00991075767755717,-0.005555815124531183,-0.019741694776173158,-0.02529750990070434,-0.005555815124531183
2014-12-22,0.2855547731498882,0.0077613478494134025,-0.00013565250176350574,-0.018644841933584788,-0.033401702565510505,-0.009220810954880587,-0.01473128693571979,-0.006225666156324916,-0.014756860631925717,-0.0085311944756008,-0.005510475980839202,-0.01698215880429399,-0.022492634785133192,-0.005510475980839202
2014-12-23,0.2894461607384393,0.007482852865949963,0.0049976770438106555,-0.01336601577209423,-0.028322639149685025,-0.0048218592362028745,-0.010140551002190024,-0.007794696363563947,-0.014956623377590794,-0.007161927014026848,-0.005318691765987149,-0.012304712102152837,-0.017623403868139986,-0.005318691765987149
2014-12-24,0.2774044693222695,-0.00524311918196968,-0.0040663213830277045,-0.023571794334328044,-0.03909954257560161,-0.015257498209289566,-0.020751130004272145,-0.009500637260825229,-0.015527748241273565,-0.006027110980448336,-0.005493631794982579,-0.010014379027319886,-0.015508010822302465,-0.005493631794982579
2014-12-25,0.274971459194272,-0.005646747288143461,-0.00405760075093653,-0.024044157926646603,-0.04029822191978982,-0.016005698019450176,-0.021688389155994137,-0.01114632976776525,-0.01625406399314322,-0.005107734225377969,-0.00568269113654396,-0.010358950731306715,-0.016041641867850676,-0.00568269113654396
2014-12-26,0.283244859612772,0.001120515209246331,0.004180436906977392,-0.014142853536337485,-0.030966741454345248,-0.006995888305621534,-0.01254950559313972,-0.01241986960357716,-0.016823887918007763,-0.004404018314430602,-0.005553617287518187,-0.008116403514867865,-0.013670020802386051,-0.005553617287518187
2014-12-27,0.2719749266382382,-0.007433448462957459,-0.006625973562600473,-0.0232501245157124,-0.04129520424904798,-0.016526219253473917,-0.022282700595565585,-0.014136553712281563,-0.01804507973333558,-0.003908526021054015,-0.005756481342091668,-0.009092770790516458,-0.014849252132608126,-0.005756481342091668
2014-12-28,0.27316584614363304,-0.0029864660386013653,-0.00589196388373231,-0.020065055712908952,-0.039432162879670385,-0.013874795010166752,-0.019731021019837147,-0.01564642161634716,-0.019367107166761433,-0.003720685550414271,-0.0058562260096703955,-0.010888328971565386,-0.016744554981235782,-0.0058562260096703955
2014-12-29,0.26874875044810276,-0.005672417959298293,-0.00978562800772076,-0.02253017586389955,-0.04300414304084643,-0.016549805876583,-0.022590173701472815,-0.016684868174239142,-0.020473967176946883,-0.003789099002707741,-0.006040367824889814,-0.010877387917284709,-0.016917755742174523,-0.006040367824889814
2014-12-30,0.26786414406066705,-0.005135561320013027,-0.00894481187088414,-0.021193290260780928,-0.043122946922960426,-0.01577399204839791,-0.021960278147688583,-0.01796986516924154,-0.021929656662179497,-0.0039597914929379585,-0.006186286099290672,-0.010638430728384884,-0.016824716827675557,-0.006186286099290672
2014-12-31,0.2760891131897478,0.004520557093672606,-0.0007573370600560958,-0.011109614703172566,-0.03422587530124771,-0.006830068355572649,-0.012849160049665409,-0.018988721179857948,-0.023116260598075145,-0.0041275394182171965,-0.00601909169409276,-0.011350625449245255,-0.017369717143338015,-0.00601909169409276
2015-01-01,0.27009650524174567,-0.0010963665750310936,-0.005204118217244036,-0.014930605119968687,-0.03913998930469642,-0.011601469036567669,-0.01762617006233419,-0.019262237085116818,-0.024209384184727734,-0.004947147099610916,-0.006024701025766521,-0.010505102461536575,-0.016529803487303096,-0.006024701025766521
2015-01-02,0.2715257544124754,0.0006609009419301648,-0.001982828413917892,-0.011920573089672926,-0.03678284559674844,-0.009203437021472416,-0.015151958253436404,-0.019040441402682073,-0.02486227250707551,-0.005821831104393438,-0.005948521231963988,-0.00986433796340258,-0.01581285919536657,-0.005948521231963988
2015-01-03,0.24341681404065452,-0.022381652148401043,-0.02669300325757723,-0.037658980439466194,-0.06380511428205793,-0.03375881764155114,-0.040469872907498705,-0.01940701903482972,-0.026146133842591734,-0.0067391148077620144,-0.006711055265947563,-0.011377165493150099,-0.018088220759097662,-0.006711055265947563
2015-01-04,0.22690385664352375,-0.03070255206210315,-0.03839920039963313,-0.05131114715703261,-0.07910732629943223,-0.0454839869397598,-0.053306518672072756,-0.020327037698605777,-0.027796179142399624,-0.0074691414437938475,-0.007822531732312954,-0.014781434877656652,-0.022603966609969606,-0.007822531732312954
2015-01-05,0.23807850970911815,-0.011925778300382772,-0.022707912343673364,-0.03765518121432915,-0.06686711266046586,-0.031041778267102027,-0.03941368072864104,-0.020864539142605054,-0.029211931446136707,-0.008347392303531653,-0.008371902461539016,-0.019115999966719255,-0.02748790242825827,-0.008371902461539016
2015-01-06,0.23807850970911815,-0.0055221791938572795,-0.01931827065076136,-0.03503804771573299,-0.06601987699547368,-0.028085418432139964,-0.03687086261711581,-0.021562629116191834,-0.03098182927974069,-0.009419200163548858,-0.008785444184975844,-0.022563239238282684,-0.03134868342325853,-0.008785444184975844
2015-01-07,0.23807850970911815,0.0011672697468141924,-0.015809537007309915,-0.032486564891750946,-0.06518393051468563,-0.025410616676698083,-0.03449209728697933,-0.022423318515953916,-0.03269736562293468,-0.010274047106980766,-0.009081480610281245,-0.026577886423512276,-0.03565936703379352,-0.009081480610281245
2015-01-08,0.24450998390113377,0.0073801099667339665,-0.006954186160597398,-0.023548234087157338,-0.05784151694230899,-0.017171605105188892,-0.026250260314643448,-0.023302527989762678,-0.03429328285515165,-0.010990754865388974,-0.009078655209454556,-0.02455171507192286,-0.033630370281377414,-0.009078655209454556
2015-01-09,0.25283495692253166,0.010518862932330286,0.002873705574614027,-0.013361108670854327,-0.04874255417354206,-0.008004095694858548,-0.016768817145294268,-0.02408943511981032,-0.035381445502687736,-0.011292010382877415,-0.00876472145043572,-0.018522958627188835,-0.027287680077624554,-0.00876472145043572
2015-01-10,0.23668419754303804,-0.005353034013947294,-0.009336562240208623,-0.027663586671793028,-0.06403050327769422,-0.021854392686318613,-0.030795732878027393,-0.024642676519993578,-0.03636691660590119,-0.011724240085907611,-0.00894134019170878,-0.01650135867237132,-0.0254426988640801,-0.00894134019170878
2015-01-11,0.22801917653208448,-0.012006188389494132,-0.013793850380196065,-0.034384968676518024,-0.07190200052710433,-0.027612802868960562,-0.03691489879936927,-0.025068967493592942,-0.0375170318505863,-0.01244806435699336,-0.009302095930408705,-0.01560661447946643,-0.024908710409875134,-0.009302095930408705
2015-01-12,0.22965732129365846,-0.008683805944828177,-0.007968862306740376,-0.03118924685155572,-0.06975094371359986,-0.02350088114477833,-0.03300083442245366,-0.024894456114523345,-0.03856169686204414,-0.013667240747520792,-0.009499953277675333,-0.014817075199950153,-0.024317028477625485,-0.009499953277675333
2015-01-13,0.19458403452477868,-0.03377190283843695,-0.038158871124032545,-0.06308657235488585,-0.10399144132191562,-0.0529956757314049,-0.06368224240479581,-0.02549660537910803,-0.04090486896702977,-0.015408263587921744,-0.010686566673390907,-0.01922377289296795,-0.029910339566358857,-0.010686566673390907
2015-01-14,0.14811901052030807,-0.05929373756246284,-0.07674541051618161,-0.10407162200803316,-0.14911607094276896,-0.08998825214198261,-0.10304099115705567,-0.027460781171513238,-0.0450444489347358,-0.017583667763222566,-0.013052739015073062,-0.03069451457951977,-0.04374725359459283,-0.013052739015073062
2015-01-15,0.1808141377493816,-0.015424598374657983,-0.0383238460911344,-0.06758049348864609,-0.11535284022198788,-0.05183663682596537,-0.0658074210939188,-0.0285502648734392,-0.0477723467333418,-0.019222081859902596,-0.013970784267953423,-0.03641203845130739,-0.05038282271926081,-0.013970784267953423
2015-01-16,0.17838750823189287,-0.007924894232108404,-0.0347813754609006,-0.065720432409415,-0.11650141910950745,-0.049095336215506075,-0.06383185379776832,-0.03004583722108306,-0.050780986700092456,-0.020735149479009396,-0.014736517582262243,-0.04117044198339767,-0.055906959565659914,-0.014736517582262243
2015-01-17,0.1717754981292382,-0.0029605397018789836,-0.034763084405567246,-0.06762561600770164,-0.12169559882025005,-0.05040188476405019,-0.06589909848749245,-0.03170553118679734,-0.054069982812548406,-0.02236445162575107,-0.01549721372344226,-0.04744134506217121,-0.06293855878561347,-0.01549721372344226
2015-01-18,0.18228601997788185,0.010009585056144021,-0.018030166164598405,-0.05331035618528249,-0.10990346675595869,-0.036092185494891627,-0.05181512008150371,-0.032689943746717104,-0.0565931105706762,-0.0239031668239591,-0.015722934586612086,-0.04610177055103565,-0.061824705137647734,-0.015722934586612086
2015-01-19,0.18596748102807148,0.006121352004780978,-0.007661957524962737,-0.04606873600844483,-0.10496435996736542,-0.029323988783301808,-0.04502826167445509,-0.03348970004220167,-0.05889562395892059,-0.02540592391671892,-0.01570427289115328,-0.035445340788082785,-0.05114961367923607,-0.01570427289115328
2015-01-20,0.18166763723688617,0.001650808316094765,-0.006460145285532876,-0.04630549090459471,-0.10781638137794725,-0.0304215628054883,-0.0461456470485023,-0.03470729250381485,-0.061510890473352536,-0.026803597969537685,-0.015724084243013997,-0.032072371121583065,-0.04779645536459706,-0.015724084243013997
2015-01-21,0.19556097286842689,0.012109451020328649,0.010679010712373593,-0.029355597122261545,-0.09250422368945155,-0.014954110300238327,-0.03017151713199634,-0.03515424058163158,-0.06314862656719,-0.027994385985558423,-0.015217406831758012,-0.027063561320566976,-0.04228096815232499,-0.015217406831758012
2015-01-22,0.20047731860002216,0.01128543265776713,0.018513356713332513,-0.02153171028892184,-0.08613132185573596,-0.009081786990677077,-0.023625805503600994,-0.03561093648379951,-0.06459961156681412,-0.028988675083014614,-0.014544018512923917,-0.020367219648444207,-0.034911238161368124,-0.014544018512923917
2015-01-23,0.20096211920298257,0.008035013415707393,0.01836034884847254,-0.01833544443615659,-0.08426649551750343,-0.007778225779362685,-0.021648036842534746,-0.03599068133643213,-0.06593105108134684,-0.029940369744914708,-0.01386981106317206,-0.015813239195070078,-0.02968305025824214,-0.01386981106317206
2015-01-24,0.2144663665471357,0.015839483656047676,0.025229860589942865,-0.0026952859914622374,-0.06961195615462346,0.0051806861776675095,-0.007618383724292466,-0.03594789089142558,-0.06691667016316122,-0.030968779271735636,-0.012799069901959975,-0.010658797478380166,-0.02345786738034014,-0.012799069901959975
2015-01-25,0.2189550281286874,0.012870667059239171,0.02590443313356397,0.004078738992531916,-0.06401809872431868,0.008748457496436435,-0.0029278045851446055,-0.036161219378383014,-0.0680968377168506,-0.031935618338467586,-0.01167626208158104,-0.004122209562802737,-0.015798471644383777,-0.01167626208158104
2015-01-26,0.23598615349114238,0.021816756297151074,0.03717569397009399,0.02247427842501104,-0.04598592153933706,0.023324384491377942,0.01319342911425811,-0.03575761764779209,-0.0684601999643481,-0.03270258231655601,-0.010130955377119832,0.0015076281942268677,-0.008623327182892965,-0.010130955377119832
2015-01-27,0.22694581065204344,0.0074827150476478865,0.022618319878714516,0.015217133336329403,-0.053953541681095785,0.01292365673301435,0.003885145225148906,-0.03585882509321775,-0.06917067501742519,-0.03331184992420744,-0.009038511507865443,0.005440941685366463,-0.0035975698224989805,-0.009038511507865443
2015-01-28,0.2025789552514411,-0.017207507562646163,-0.0037778290492437305,-0.007516207712704448,-0.07706609758602406,-0.010353370223055797,-0.019160309518972574,-0.035490315757988194,-0.06954988987331961,-0.03405957411533142,-0.008806939295916777,0.006854137339590366,-0.001952801956326411,-0.008806939295916777
2015-01-29,0.20245106367502363,-0.014932338564641212,-0.00555407889035639,-0.006665987570381893,-0.07589979826610016,-0.009483046389999583,-0.018043801024719697,-0.03454897627757608,-0.06923381069571827,-0.034684834418142185,-0.008560754634720114,0.005449292174641629,-0.0031114624600784846,-0.008560754634720114
2015-01-30,0.19651063525765655,-0.01638388840780214,-0.012978807109800539,-0.010943701009690499,-0.08051595915734638,-0.013954572444760338,-0.022436859800661846,-0.03413967732805076,-0.06957225814765589,-0.035432580819605125,-0.008482287355901508,0.0024293159630418004,-0.006052971392859707,-0.008482287355901508
2015-01-31,0.1876617052178151,-0.015567928792978136,-0.021037810384580802,-0.017775958869879815,-0.08817464429664573,-0.020631740343211136,-0.029267351786277263,-0.0338394466685788,-0.07039868542676592,-0.03655923875818712,-0.008635611443066127,-0.0050638115502329994,-0.013699422993299126,-0.008635611443066127
2015-02-01,0.19578028717705598,-0.001216242138739776,-0.0124495252830433,-0.007965448009356474,-0.07893303265320617,-0.011321429014068352,-0.01978433306400179,-0.033409669707229,-0.0709675846438497,-0.037557914936620695,-0.00846290404993344,-0.010105186875328576,-0.018568090925262015,-0.00846290404993344
2015-02-02,0.20468120858125827,0.007264228599499045,-0.003920512816668581,0.002528624407640845,-0.06908438563918318,-0.0021899830755931216,-0.010181256068844707,-0.03295281690733751,-0.07161301004682402,-0.038660193139486515,-0.007991272993251586,-0.009454211675092167,-0.017445484668343753,-0.007991272993251586
2015-02-03,0.19582919244805874,-0.0002634132883075069,-0.010908811539960428,-0.004043161146579793,-0.07684111755766754,-0.00999038023652668,-0.017805319156751043,-0.033161855999374434,-0.07279795641108774,-0.03963610041171331,-0.007814938920224362,-0.009726966948219173,-0.017541905868443536,-0.007814938920224362
2015-02-04,0.19531400041161373,-0.0005392783555439595,-0.009059900804698068,-0.0029035452977678178,-0.07629060735627391,-0.009505041580307738,-0.017138542729118883,-0.03306511925272548,-0.07338706205850609,-0.04032194280578061,-0.007633501148811145,-0.008965763224763779,-0.016599264373574923,-0.007633501148811145
2015-02-05,0.18651986869350168,-0.009105042768793314,-0.01290740404304605,-0.01003770470233653,-0.08388988916891055,-0.01655639488904645,-0.02425959867644184,-0.03292328590638288,-0.07385218446657402,-0.040928898560191135,-0.007703203787395391,-0.007451352120253135,-0.015154555907648526,-0.007703203787395391
2015-02-06,0.19161877687519036,-0.003173832526731535,-0.004275792483672075,-0.0034172547439091094,-0.07782499715675645,-0.01036629749713322,-0.01792451691444652,-0.03290526826305812,-0.07440774241284734,-0.04150247414978922,-0.0075582194173133,-0.007192464970401685,-0.014750684387714985,-0.0075582194173133
2015-02-07,0.19696683829531902,0.0037171029505849718,0.001633480632068779,0.0018354945253979404,-0.07146957746068405,-0.004540308831575551,-0.011765071268877991,-0.031269631554872473,-0.073305071986082,-0.04203544043120952,-0.00722476243730244,-0.008257411782160523,-0.015482174219462963,-0.00722476243730244
2015-02-08,0.1926334437806938,2.285816943276009e-05,-0.0017181518931234652,-0.004278477319642732,-0.07482373888249494,-0.008028588741800707,-0.015059855087793339,-0.02763935571400311,-0.07054526156285221,-0.042905905848849096,-0.007031266345992632,-0.008051446911233467,-0.015082713257226099,-0.007031266345992632
2015-02-09,0.19008800523803193,-0.0014773813385127732,-0.0036213274338228463,-0.007194870561850614,-0.07647836775764649,-0.009566977066894744,-0.01646946823494197,-0.025555877719073306,-0.06928349719579588,-0.04372761947672257,-0.006902491168047226,-0.00808959572838197,-0.014992086896429196,-0.006902491168047226
2015-02-10,0.1897406565328097,-0.0024688876115966374,-0.004176571270544521,-0.007996345199109522,-0.07593321968039701,-0.008970104270010631,-0.015731861008540737,-0.023185469454695046,-0.06793687448128749,-0.044751405026592445,-0.006761756738530106,-0.006501216658413994,-0.0132629733969441,-0.006761756738530106
2015-02-11,0.1889907429953792,-0.0026931943730648666,-0.004247530389807352,-0.009434868531185664,-0.07576937485754665,-0.00879430182578006,-0.015418434252682744,-0.02048775130518818,-0.06633450632636098,-0.0458467550211728,-0.006624132426902685,-0.006101107452715193,-0.012725239879617878,-0.006624132426902685
2015-02-12,0.191657417757233,0.0010353644964060937,-0.00027847654555102075,-0.007143049680505886,-0.07218024360170516,-0.005544043534028542,-0.011929065330130328,-0.018397954362713465,-0.06503719392119928,-0.04663923955848581,-0.006385021796101786,-0.006579408030434636,-0.012964429826536422,-0.006385021796101786
2015-02-13,0.2036784175561811,0.010847369540256724,0.010957600742584839,0.004169512657317825,-0.05928883637200666,0.005860103287308155,8.600321276500122e-05,-0.016263656068827237,-0.06345834902932448,-0.04719469296049725,-0.005774100074543154,-0.004987266252948569,-0.010761366327491723,-0.005774100074543154
2015-02-14,0.2210750141367407,0.022046564341074604,0.025778095950631713,0.01998981416188325,-0.04109335926868818,0.02104177607092797,0.016354690129239124,-0.013443964083312443,-0.06108317343057143,-0.04763920934725899,-0.0046870859416888455,-0.0010047882701466337,-0.005691874211835479,-0.0046870859416888455
2015-02-15,0.20216527937186501,0.0006519050083878541,0.005303820117919689,0.0008159071368700754,-0.059082008617672876,0.0019289897530949396,-0.0023902030462406576,-0.011783598877847495,-0.05989791575454295,-0.04811431687669546,-0.004319192799335597,0.0012770847447070854,-0.0030421080546285117,-0.004319192799335597
2015-02-16,0.201717943455203,-0.0023408710002389144,0.0038465675432564628,0.0003189462260008158,-0.05857272481077913,0.0013405439472488623,-0.0026544719330379996,-0.010305015829871644,-0.05889167103677995,-0.0485866552069083,-0.003995015880286862,0.0036814149474877766,-0.0003136009327990852,-0.003995015880286862
2015-02-17,0.21047086413213945,0.002649360401716261,0.011249085636510864,0.008691517105770985,-0.0487802607773592,0.009132182279024792,0.005705000437840474,-0.008759108306386099,-0.05747177788313018,-0.04871266957674408,-0.003427181841184318,0.006482821877308531,0.003055640036124213,-0.003427181841184318
2015-02-18,0.20424199810454868,-0.0036922217355480347,0.0038593641765345965,0.0028716258158836827,-0.053904657847612836,0.002626809941773639,-0.0004900678097663758,-0.007895640124967185,-0.05677628366349652,-0.048880643538529334,-0.003116877751540015,0.006319031677321674,0.003202153925781659,-0.003116877751540015
2015-02-19,0.20768226384420674,0.0024265940626168048,0.005540204055575176,0.00676280212692093,-0.04936039840554379,0.0054892589498667654,0.002759862579576111,-0.006978413709435555,-0.05612320053246472,-0.04914478682302917,-0.0027293963702906543,0.0030626648872499607,0.00033326851695930637,-0.0027293963702906543
2015-02-20,0.21102126956048994,0.003994401741175019,0.006751148469090362,0.011100403200430237,-0.044481589519474396,0.007987477555088052,0.005705392921932895,-0.006795504353036552,-0.05558199271990463,-0.04878648836686808,-0.002282084633155157,0.003993075813913033,0.001710991180757876,-0.002282084633155157
2015-02-21,0.2112246249697134,0.0022964208474964,0.004731115680880388,0.011932606036946902,-0.04277393354482295,0.007410753634377071,0.005527538761404327,-0.006218329191474498,-0.05470653958176985,-0.048488210390295355,-0.0018832148729727438,0.005114332786880671,0.003231117913907927,-0.0018832148729727438
2015-02-22,0.2033793366872867,-0.004130561945959732,-0.00428636449455172,0.004055302497086383,-0.049216869358776005,-0.00039315039585444134,-0.002168217293859631,-0.005385564386973296,-0.05327217185586239,-0.04788660746888909,-0.0017750668980051898,0.0037374115501052907,0.001962344652100101,-0.0017750668980051898
2015-02-23,0.20575998227128467,-0.0020535131953089703,-0.00211387538206409,0.0063035913372339325,-0.04565439902316143,0.0017982099321298683,0.00019872323916167445,-0.004830330155678103,-0.05195799036039536,-0.04712766020471726,-0.001599486692968194,0.0038517231274388386,0.0022522364344706447,-0.001599486692968194
2015-02-24,0.20628973238166914,-0.001245256792417021,-0.0001055970961724717,0.006442177562657886,-0.04383485542294763,0.00210624956227487,0.0006814750689302651,-0.0038033907241686316,-0.05027703298560551,-0.04647364226143688,-0.001424774493344605,0.003351506354691891,0.0019267318613472861,-0.001424774493344605
2015-02-25,0.20480423191148434,-0.001487349732800708,-0.0018549928203192012,0.004270976024726342,-0.0440280913526514,0.0005616301309386007,-0.0007521527947219886,-0.0024522041004692297,-0.04829906737737774,-0.04584686327690851,-0.0013137829256605893,0.0020489798637393086,0.0007351969380787193,-0.0013137829256605893
2015-02-26,0.20391478376670036,-0.0009148296369820841,-0.002964124996252926,0.0030561480163565635,-0.04373050552590124,-0.00029659725062197717,-0.0015356912014733437,-0.001443549718035092,-0.046786653542257806,-0.045343103824222714,-0.0012390939508513665,0.0006182323863601069,-0.0006208615644912596,-0.0012390939508513665
2015-02-27,0.2183190959737491,0.010501530712774182,0.010655364026634861,0.016914944727705633,-0.028250460870194005,0.012764123055814702,0.012038387392312472,-0.000374216463787741,-0.04516540559789964,-0.0447911891341119,-0.0007257356635022305,0.0022625923430405204,0.0015368566795382899,-0.0007257356635022305
2015-02-28,0.2182026606943095,0.007896559748729576,0.009142862488219217,0.015903570718416,-0.02748295055492264,0.011443146083387007,0.01115279391204238,0.0012133681906267568,-0.04338652127333864,-0.0445998894639654,-0.00029035217134462665,0.003546586334657431,0.0032562341633128045,-0.00029035217134462665
2015-03-01,0.22253378115164457,0.008978870452069548,0.011988831214810508,0.019145899946149847,-0.02236280594448778,0.014271955441605672,0.01448495215199827,0.002585167748055839,-0.041508705890637626,-0.044093873638693465,0.00021299671039259893,0.005293084989536123,0.005506081699928722,0.00021299671039259893
2015-03-02,0.2374702402035086,0.017382127845528728,0.024280393202372685,0.03204434413761359,-0.006762183513023351,0.026426660732186857,0.027523255642322775,0.0044341613350276365,-0.03880652765063694,-0.04324068898566458,0.0010965949101359174,0.00904453288665813,0.010141127796794047,0.0010965949101359174
2015-03-03,0.24296057110347447,0.01506330127813979,0.02659712948896245,0.03548100326844805,-0.0005388408899267005,0.02887727814337626,0.03088367773310874,0.0062217681079627385,-0.03601984415837475,-0.04224161226633749,0.002006399589732477,0.013813976865236471,0.01582037645496895,0.002006399589732477
2015-03-04,0.23399213624195236,0.0029602583629770307,0.014567414671973783,0.025031556489060608,-0.008614450768138049,0.01801276296929663,0.020501356234710083,0.006914617991484601,-0.03364600725719866,-0.04056062524868326,0.0024885932654134524,0.0150525046063196,0.017541097871733052,0.0024885932654134524
2015-03-05,0.23721739888521598,0.0023825733680593597,0.014646935653844284,0.026473460928143344,-0.004522272729064497,0.01921535650660211,0.02219586927294312,0.006916008428367315,-0.03099573365720784,-0.037911742085575156,0.002980512766341009,0.01683278313854275,0.01981329590488376,0.002980512766341009
2015-03-06,0.2348523865159119,-0.002446160074098175,0.009425657871115933,0.022317873307724057,-0.006074408791840069,0.015245549457555352,0.018551446780823627,0.00762581870415191,-0.028392282099564126,-0.036018100803716036,0.0033058973232682753,0.017691709531653527,0.020997606854921802,0.0033058973232682753
2015-03-07,0.2381456823126722,0.0007120473008293826,0.00938480862775748,0.023674968073289865,-0.001983135611349607,0.01677324094438082,0.020435404346772074,0.00836685625373082,-0.02565810368463947,-0.03402495993837029,0.0036621634023912553,0.016061193643551436,0.01972335704594269,0.0036621634023912553
2015-03-08,0.23677032648774432,0.0005747403990475353,0.00472389853072519,0.020388428908667405,-0.002484873450535663,0.013931419869981226,0.01783036797204779,0.008978143026255242,-0.022873302359203068,-0.03185144538545831,0.003898948102066563,0.013356679470933691,0.017255627573000254,0.003898948102066563
2015-03-09,0.2478959850771737,0.008919629221432607,0.012891868209812085,0.029264544805299164,0.009394848194828664,0.022670690034704816,0.027087895815575413,0.009915486417067049,-0.0198696966104705,-0.02978518302753755,0.004417205780870598,0.013751060813272209,0.018168266594142807,0.004417205780870598
2015-03-10,0.25153846168196625,0.009697893266875118,0.01320076471583903,0.03099261964506031,0.013761816408663974,0.023807150769069058,0.028747767748086156,0.010518468569020584,-0.017230803236396336,-0.02774927180541692,0.004940616979017098,0.01410925750219394,0.019049874481211038,0.004940616979017098
